avg_train_true,avg_train_pred,train_pred_std,avg_test_true,avg_test_pred,test_pred_std
2.075918018,1.8783299,0.04233578,1.9695901879999993,1.5963573,0.030782498
0.9795717919999998,0.94486207,0.047096204,2.6192302070000006,2.2683673,0.022228278
-3.448135677,-3.3966222,0.032172732,0.7767379019999998,0.8368677,0.011294134
-1.6811319190000003,-1.5332226,0.037692256,-2.667611163,-2.4297612,0.10886316
-1.3332334279999998,-1.593271,0.10957681,-1.0630422829999997,-1.1322831,0.03596631
-3.263753337,-3.2271771,0.06003289,-2.9303536960000005,-2.9234662,0.0970563
-2.414263059,-2.5365388,0.09866739,-3.437443888,-3.3904216,0.03228092
1.472339389,1.5032094,0.06005983,-0.10986471400000042,-0.48896927,0.03511395
0.505404499,0.48015824,0.03076982,0.25670461999999983,0.4600814,0.038434654
-1.5182806529999997,-1.5658153,0.039913107,-2.2077171219999996,-2.063816,0.045774344
-1.818334864,-1.810454,0.05407671,-1.8046536009999996,-1.9146858,0.040432032
2.739341450000001,2.3924243,0.08327477,-1.4209136830000002,-1.4492303,0.09721637
-1.0715138809999998,-1.0535445,0.015218769,-2.7090700279999997,-3.1425874,0.05787231
-0.8881656040000001,-0.7392607,0.05710573,0.3757656899999997,0.4178543,0.06194417
-0.5511281370000001,-0.3633205,0.03149914,0.336713166,0.29081953,0.038452968
1.2340458170000002,1.1960398,0.035048764,-0.8196933350000002,-0.6641032,0.03651993
-0.7839993569999999,-0.7384809,0.037406687,1.5257093240000004,1.5320566,0.033723984
-0.2645101849999998,-0.23599024,0.029978143,-2.3328942069999994,-2.4347243,0.075612426
1.5438454330000007,1.5371883,0.037125733,0.6154331559999999,0.55359817,0.03594946
0.338347379,0.50562274,0.05049335,-2.6435091709999994,-2.943111,0.037840478
-2.058433027,-2.0988405,0.020087657,-1.0566578970000002,-0.9610387,0.037781574
-1.360133953,-1.5276744,0.030068064,-3.4317630350000004,-3.5082912,0.026486201
-2.75509925,-2.799129,0.080011375,-1.781514369,-1.8638661,0.10562128
0.2539423059999999,-0.26021668,0.09411099,-0.10996886800000016,-0.39090815,0.032821037
-1.731889201,-1.7570912,0.057923548,0.21530442500000024,0.31878042,0.04009635
2.3398039379999998,2.2774558,0.020388354,1.3337182600000006,1.4006393,0.036701296
-0.33903558700000014,-0.6411612,0.03429236,3.1572312010000005,2.67565,0.19442704
-2.4560730590000004,-2.7369692,0.0893867,1.943918025999999,2.292805,0.15914759
-0.6409568769999998,-0.6535117,0.07222173,-3.464607502,-3.2629719,0.022728203
